"Sale_Price","Alley","Bedroom_AbvGr","Bldg_Type","Bsmt_Cond","Bsmt_Exposure","Bsmt_Full_Bath","Bsmt_Half_Bath","Bsmt_Qual","Bsmt_Unf_SF","BsmtFin_SF_1","BsmtFin_SF_2","BsmtFin_Type_1","BsmtFin_Type_2","Central_Air","Condition_1","Condition_2","Condition_3","Electrical","Enclosed_Porch","Exter_Cond","Exter_Qual","Exterior_1st","Exterior_2nd","Fence","Fireplace_Qu","Fireplaces","First_Flr_SF","Foundation","Full_Bath","Functional","Garage_Area","Garage_Cars","Garage_Cond","Garage_Finish","Garage_Qual","Garage_Type","Garage_Yr_Blt","Gr_Liv_Area","Half_Bath","Heating","Heating_QC","House_Style","Kitchen_AbvGr","Land_Contour","Land_Slope","Lot_Area","Lot_Area_m2","Lot_Config","Lot_Frontage","Lot_Shape","Low_Qual_Fin_SF","Mas_Vnr_Area","Mas_Vnr_Type","Misc_Feature","Misc_Feature_2","Misc_Val","Mo_Sold","MS_SubClass","MS_Zoning","Neighborhood","Open_Porch_SF","Overall_Cond","Overall_Qual","Paved_Drive","Pool_Area","Pool_QC","Roof_Matl","Roof_Style","Sale_Condition","Sale_Type","Screen_Porch","Second_Flr_SF","Street","Three_season_porch","Total_Bsmt_SF","TotRms_AbvGrd","Utilities","Wood_Deck_SF","Year_Built","Year_Remod_Add","Year_Sold"
137500,NA,3,"OneFam","Typical","Av",1,0,"Good",38,920,180,"BLQ","Rec","Y","Norm","Norm","Norm","SBrkr",180,"Typical","Typical","Plywood","Plywood","Minimum_Privacy",NA,0,1181,"CBlock",2,"Typ",588,2,"Typical","RFn","Typical","Detchd",1974,1181,0,"GasA","Typical","SFoyer",1,"Lvl","Gtl",10012,930.144836,"Inside",90,"Regular",0,0,"None",NA,"Othr",0,4,"Split_Foyer","Residential_Low_Density","Edwards",0,"Average","Below_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1138,6,"AllPub",0,1972,1972,2008
165400,NA,3,"OneFam","Typical","No",0,0,"Good",746,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,760,"PConc",2,"Typ",397,2,"Typical","Fin","Typical","BuiltIn",2003,1656,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",6931,643.910693,"Inside",60,"Regular",0,92,"Stone",NA,"Othr",0,7,"Two_Story_1946_and_Newer","Residential_Low_Density","Edwards",128,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,896,"Pave",0,746,7,"AllPub",178,2003,2004,2008
147000,NA,3,"OneFam","Typical","Av",1,0,"Typical",541,368,120,"ALQ","Rec","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Plywood",NA,"Fair",1,1117,"CBlock",1,"Typ",542,2,"Typical","RFn","Typical","Attchd",1977,1117,0,"GasA","Typical","SLvl",1,"Lvl","Gtl",9638,895.399114,"CulDSac",NA,"Slightly_Irregular",0,0,"None",NA,"Othr",0,11,"Split_or_Multilevel","Residential_Low_Density","Edwards",0,"Above_Average","Above_Average","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,1029,6,"AllPub",292,1977,1977,2008
160500,NA,3,"OneFam","Typical","Av",0,0,"Typical",396,288,0,"ALQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Plywood","Minimum_Privacy","Typical",1,684,"CBlock",1,"Typ",440,2,"Typical","Fin","Typical","Attchd",1976,1398,1,"GasA","Typical","Two_Story",1,"Lvl","Gtl",7200,668.9016,"Inside",72,"Regular",0,0,"None",NA,"Othr",0,2,"Two_Story_1946_and_Newer","Residential_Low_Density","Edwards",0,"Good","Above_Average","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,714,"Pave",0,684,6,"AllPub",0,1976,2001,2008
176000,NA,2,"OneFam","Typical","No",1,0,"Good",108,1024,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","VinylSd","VinylSd",NA,NA,0,1132,"PConc",1,"Typ",451,2,"Typical","Fin","Typical","Attchd",2005,1132,1,"GasA","Excellent","One_Story",1,"Lvl","Gtl",7024,652.550672,"Inside",60,"Regular",0,0,"None",NA,"Othr",0,6,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Edwards",64,"Average","Below_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1132,5,"AllPub",252,2005,2005,2008
284700,NA,5,"OneFam",NA,NA,NA,NA,NA,0,0,0,NA,NA,"Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Plywood",NA,"Good",2,3820,"Slab",3,"Typ",624,2,"Typical","Unf","Typical","Attchd",1959,3820,1,"GasA","Typical","One_Story",1,"Lvl","Gtl",47007,4367.091321,"Inside",123,"Slightly_Irregular",0,0,"None",NA,"Othr",0,7,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Edwards",372,"Good","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,0,11,"AllPub",0,1959,1996,2008
160000,NA,3,"OneFam","Typical","Gd",2,0,"Excellent",466,5644,0,"GLQ","Unf","Y","Feedr","Norm","Norm","SBrkr",0,"Typical","Excellent","Stucco","Stucco",NA,"Good",3,4692,"PConc",2,"Typ",1418,2,"Typical","Fin","Typical","Attchd",2008,5642,1,"GasA","Excellent","Two_Story",1,"Bnk","Gtl",63887,5935.293961,"Corner",313,"Irregular",0,796,"Stone",NA,"Othr",0,1,"Two_Story_1946_and_Newer","Residential_Low_Density","Edwards",292,"Average","Very_Excellent","Paved",480,"Good","ClyTile","Hip","Partial","New",0,950,"Pave",0,6110,12,"AllPub",214,2008,2008,2008
148000,NA,2,"TwnhsE","Typical","Gd",1,0,"Good",88,459,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","VinylSd","VinylSd",NA,NA,0,1072,"PConc",1,"Typ",525,2,"Typical","RFn","Typical","Basment",2005,1072,0,"GasA","Excellent","SLvl",1,"Lvl","Gtl",3675,341.418525,"Inside",35,"Regular",0,80,"BrkFace",NA,"Othr",0,6,"PUD_Multilevel_Split_Level_Foyer","Residential_Medium_Density","Edwards",28,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,547,5,"AllPub",0,2005,2005,2008
82000,NA,2,"Duplex",NA,NA,0,0,NA,0,0,0,NA,NA,"N","Norm","Norm","Norm","FuseP",0,"Typical","Typical","AsbShng","Plywood",NA,NA,0,1152,"PConc",2,"Typ",0,0,NA,NA,NA,NA,NA,1152,0,"GasA","Typical","One_Story",2,"Lvl","Gtl",6040,561.13412,"Inside",65,"Regular",0,0,"None",NA,"Othr",0,6,"Duplex_All_Styles_and_Ages","Residential_Low_Density","Edwards",0,"Average","Below_Average","Dirt_Gravel",0,NA,"CompShg","Gable","AdjLand","WD ",0,0,"Pave",0,0,6,"AllPub",0,1955,1955,2008
82000,NA,2,"Duplex",NA,NA,0,0,NA,0,0,0,NA,NA,"N","Norm","Norm","Norm","SBrkr",0,"Fair","Typical","AsbShng","Plywood",NA,NA,0,1152,"PConc",2,"Typ",0,0,NA,NA,NA,NA,NA,1152,0,"GasA","Typical","One_Story",2,"Lvl","Gtl",6012,558.532836,"Corner",65,"Regular",0,0,"None",NA,"Othr",0,6,"Duplex_All_Styles_and_Ages","Residential_Low_Density","Edwards",0,"Average","Below_Average","Dirt_Gravel",0,NA,"CompShg","Gable","AdjLand","WD ",0,0,"Pave",0,0,6,"AllPub",0,1955,1955,2008
118000,NA,4,"Duplex","Typical","No",0,0,"Typical",1307,133,0,"ALQ","Unf","N","Norm","Norm","Norm","FuseF",0,"Typical","Typical","VinylSd","VinylSd",NA,NA,0,1440,"CBlock",2,"Typ",0,0,NA,NA,NA,NA,NA,1440,0,"GasA","Typical","One_Story",2,"Lvl","Gtl",12108,1124.869524,"Inside",92,"Regular",0,270,"BrkFace",NA,"Othr",0,9,"Duplex_All_Styles_and_Ages","Residential_Low_Density","Edwards",0,"Below_Average","Below_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1440,8,"AllPub",0,1955,1955,2008
82500,NA,2,"Duplex",NA,NA,0,0,NA,0,0,0,NA,NA,"N","Norm","Norm","Norm","FuseF",0,"Typical","Typical","WdShing","Wd Shng",NA,NA,0,1152,"Slab",2,"Typ",0,0,NA,NA,NA,NA,NA,1152,0,"GasA","Typical","One_Story",2,"Lvl","Gtl",6845,635.921035,"Inside",74,"Regular",0,58,"BrkCmn",NA,"Othr",0,7,"Duplex_All_Styles_and_Ages","Residential_Low_Density","Edwards",0,"Average","Below_Average","Dirt_Gravel",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,0,6,"AllPub",0,1955,1955,2008
91900,NA,2,"TwoFmCon","Typical","Av",1,0,"Typical",0,784,0,"ALQ","Unf","N","Norm","Norm","Norm","FuseP",0,"Typical","Typical","Wd Sdng","Wd Sdng",NA,NA,0,784,"CBlock",1,"Typ",0,0,NA,NA,NA,NA,NA,784,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",6931,643.910693,"Inside",56,"Regular",0,0,"None",NA,"Othr",0,5,"Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density","Edwards",0,"Average","Below_Average","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,784,4,"AllPub",112,1955,1955,2008
120000,NA,2,"OneFam","Typical","No",0,0,"Typical",585,0,0,"Unf","Unf","Y","Norm","Norm","Norm","FuseF",0,"Typical","Typical","Wd Sdng","Wd Sdng",NA,NA,0,585,"PConc",1,"Typ",0,0,NA,NA,NA,NA,NA,1053,1,"GasA","Good","One_and_Half_Fin",1,"Lvl","Gtl",12180,1131.55854,"Inside",60,"Regular",0,0,"None",NA,"Othr",0,1,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density","Edwards",0,"Good","Average","Dirt_Gravel",0,NA,"CompShg","Gable","Family","WD ",0,468,"Pave",0,585,5,"AllPub",42,1938,2007,2008
96000,NA,4,"OneFam",NA,NA,0,0,NA,0,0,0,NA,NA,"Y","Norm","Norm","Norm","SBrkr",0,"Good","Typical","MetalSd","MetalSd",NA,NA,0,929,"Slab",1,"Min1",0,0,NA,NA,NA,NA,NA,1137,1,"GasA","Good","One_and_Half_Fin",1,"Lvl","Gtl",8050,747.86915,"Inside",57,"Regular",0,0,"None",NA,"Othr",0,4,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density","Edwards",0,"Very_Good","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,208,"Pave",0,0,8,"AllPub",0,1947,1993,2008
99000,NA,2,"OneFam","Typical","No",0,0,"Good",144,767,0,"Rec","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","MetalSd","MetalSd","Minimum_Privacy",NA,0,930,"CBlock",1,"Typ",286,1,"Typical","RFn","Typical","Attchd",1953,930,0,"GasA","Typical","One_Story",1,"Bnk","Mod",9520,884.43656,"Inside",68,"Regular",0,115,"Stone","Gar2","Othr",3000,5,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Edwards",0,"Average","Below_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,911,5,"AllPub",134,1953,1953,2008
130500,NA,3,"OneFam","Typical","No",0,0,"Typical",416,352,0,"BLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","MetalSd","MetalSd",NA,NA,0,768,"CBlock",1,"Typ",240,1,"Typical","Unf","Typical","Detchd",1946,1200,0,"GasA","Excellent","One_and_Half_Fin",1,"Lvl","Gtl",11767,1093.189601,"Inside",70,"Regular",0,0,"None",NA,"Othr",0,5,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density","Edwards",0,"Above_Average","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,432,"Pave",0,768,6,"AllPub",0,1946,1995,2008
135000,NA,4,"OneFam","Typical","No",0,0,"Typical",941,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","MetalSd","MetalSd",NA,NA,0,997,"PConc",2,"Typ",548,1,"Typical","Unf","Typical","Detchd",1958,1470,0,"GasA","Excellent","One_and_Half_Fin",1,"Lvl","Gtl",8172,759.203316,"Inside",60,"Regular",0,0,"None",NA,"Othr",0,5,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density","Edwards",0,"Above_Average","Below_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",156,473,"Pave",0,941,7,"AllPub",0,1954,1972,2008
135500,NA,3,"OneFam","Typical","No",0,0,"Typical",816,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Good","Typical","MetalSd","MetalSd",NA,NA,0,872,"PConc",1,"Typ",300,1,"Typical","Unf","Typical","Attchd",1955,1393,1,"GasA","Typical","One_and_Half_Fin",1,"Lvl","Gtl",16466,1529.740798,"Inside",59,"Slightly_Irregular",0,0,"None",NA,"Othr",0,4,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density","Edwards",0,"Good","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",265,521,"Pave",0,816,8,"AllPub",121,1955,1955,2008
100000,NA,3,"OneFam","Typical","Av",0,0,"Excellent",416,0,0,"Unf","Unf","Y","Norm","Norm","Norm","FuseA",0,"Typical","Typical","Wd Sdng","Wd Sdng",NA,NA,0,1204,"CBlock",1,"Typ",312,1,"Typical","Unf","Typical","Basment",1954,1204,0,"GasA","Good","SLvl",1,"Bnk","Mod",7692,714.609876,"Inside",62,"Regular",0,0,"None",NA,"Othr",0,11,"Split_or_Multilevel","Residential_Low_Density","Edwards",0,"Above_Average","Below_Average","Paved",0,NA,"CompShg","Gable","Abnorml","WD ",0,0,"Pave",0,416,6,"AllPub",0,1954,1954,2008
108000,NA,3,"OneFam","Typical","No",0,0,"Typical",725,224,0,"ALQ","Unf","Y","Norm","Norm","Norm","SBrkr",183,"Typical","Typical","Wd Sdng","Wd Sdng",NA,NA,0,949,"PConc",1,"Typ",205,1,"Typical","Unf","Typical","Detchd",1923,1292,1,"GasA","Typical","One_and_Half_Fin",1,"Lvl","Gtl",5142,477.707226,"Inside",67,"Regular",0,0,"None",NA,"Othr",0,6,"One_Story_1945_and_Older","Residential_Low_Density","Edwards",0,"Good","Below_Average","Dirt_Gravel",0,NA,"CompShg","Gable","Normal","WD ",0,343,"Pave",0,949,6,"AllPub",0,1923,2008,2008
98000,NA,2,"OneFam","Typical","No",1,0,"Typical",396,468,0,"Rec","Unf","N","Norm","Norm","Norm","FuseA",96,"Typical","Typical","Stucco","Stucco",NA,NA,0,864,"CBlock",1,"Typ",0,0,NA,NA,NA,NA,NA,864,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",5604,520.628412,"Inside",67,"Regular",0,0,"None",NA,"Othr",0,4,"One_Story_1945_and_Older","Residential_Low_Density","Edwards",0,"Above_Average","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,864,5,"AllPub",0,1925,1950,2008
67000,"Gravel",2,"OneFam","Typical","No",1,0,"Typical",823,41,0,"BLQ","Unf","N","Norm","Norm","Norm","FuseF",100,"Typical","Typical","Stucco","Stucco",NA,NA,0,864,"BrkTil",1,"Typ",0,0,NA,NA,NA,NA,NA,864,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",8248,766.263944,"Inside",45,"Regular",0,0,"None",NA,"Othr",0,9,"One_Story_1945_and_Older","Residential_Low_Density","Edwards",0,"Fair","Fair","Dirt_Gravel",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,864,5,"AllPub",0,1914,1950,2008
135900,"Gravel",6,"TwoFmCon","Fair","No",1,0,"Typical",570,210,0,"Rec","Unf","N","Norm","Norm","Norm","SBrkr",0,"Fair","Typical","VinylSd","VinylSd",NA,NA,0,936,"PConc",2,"Typ",0,0,NA,NA,NA,NA,NA,1716,0,"GasA","Excellent","Two_Story",1,"Bnk","Gtl",5687,528.339361,"Inside",55,"Regular",0,0,"None",NA,"Othr",0,3,"Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density","South_and_West_of_Iowa_State_University",184,"Above_Average","Average","Dirt_Gravel",0,NA,"CompShg","Gable","Normal","WD ",0,780,"Pave",0,780,9,"AllPub",0,1912,2000,2008
140000,NA,4,"OneFam","Typical","No",0,0,"Typical",516,156,0,"BLQ","Unf","N","Norm","Norm","Norm","SBrkr",254,"Typical","Typical","Wd Sdng","Wd Sdng",NA,NA,0,810,"BrkTil",2,"Typ",400,1,"Typical","Unf","Typical","Detchd",1934,1482,0,"GasA","Typical","Two_Story",1,"Lvl","Gtl",12155,1129.235965,"Inside",NA,"Slightly_Irregular",0,0,"None",NA,"Othr",0,3,"Two_Story_1945_and_Older","Residential_High_Density","South_and_West_of_Iowa_State_University",0,"Very_Good","Above_Average","Partial_Pavement",0,NA,"CompShg","Gable","Normal","WD ",0,672,"Pave",0,672,7,"AllPub",0,1925,1950,2008
179500,NA,4,"OneFam","Typical","No",0,0,"Typical",342,378,0,"LwQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Wd Sdng","Wd Sdng",NA,"Good",1,1052,"PConc",2,"Typ",240,1,"Typical","Unf","Typical","Detchd",1939,2192,1,"GasA","Excellent","Two_and_Half_Fin",1,"Bnk","Mod",8400,780.3852,"Inside",60,"Regular",420,0,"None",NA,"Othr",0,7,"Two_and_Half_Story_All_Ages","Residential_Low_Density","South_and_West_of_Iowa_State_University",24,"Very_Good","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,720,"Pave",0,720,8,"AllPub",262,1939,1997,2008
136500,NA,4,"OneFam","Typical","No",0,0,"Typical",758,423,0,"Rec","Unf","Y","Norm","Norm","Norm","SBrkr",128,"Typical","Typical","MetalSd","MetalSd",NA,"Good",1,1390,"PConc",2,"Typ",576,2,"Typical","Unf","Typical","Detchd",1925,1694,0,"GasA","Fair","One_and_Half_Fin",1,"Bnk","Gtl",8400,780.3852,"Inside",60,"Regular",0,0,"None",NA,"Othr",0,6,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density","South_and_West_of_Iowa_State_University",0,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,304,"Pave",0,1181,7,"AllPub",342,1925,1950,2008
168000,NA,2,"OneFam","Typical","No",0,0,"Typical",1228,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",90,"Typical","Typical","WdShing","Wd Shng",NA,"Good",1,1424,"BrkTil",2,"Typ",312,1,"Typical","Unf","Typical","Attchd",1921,1424,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",7290,677.26287,"Corner",60,"Regular",0,174,"BrkFace",NA,"Othr",0,4,"One_Story_1945_and_Older","Residential_Low_Density","South_and_West_of_Iowa_State_University",0,"Very_Good","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1228,7,"AllPub",0,1921,1950,2008
130000,NA,4,"OneFam","Typical","Av",0,0,"Typical",940,0,0,"Unf","Unf","N","Norm","Norm","Norm","FuseA",0,"Typical","Typical","MetalSd","MetalSd",NA,NA,0,1024,"PConc",1,"Typ",0,0,NA,NA,NA,NA,NA,1964,1,"GasA","Typical","Two_Story",1,"Bnk","Gtl",8525,791.998075,"Inside",55,"Regular",0,0,"None",NA,"Othr",0,11,"Two_Story_1945_and_Older","Residential_High_Density","South_and_West_of_Iowa_State_University",192,"Above_Average","Average","Dirt_Gravel",0,NA,"CompShg","Gable","Abnorml","WD ",0,940,"Pave",0,940,7,"AllPub",0,1911,1950,2008
189000,NA,4,"OneFam","Fair","No",0,0,"Typical",612,0,0,"Unf","Unf","Y","Feedr","Norm","Norm","SBrkr",301,"Typical","Typical","MetalSd","Wd Sdng",NA,NA,0,990,"BrkTil",3,"Typ",621,2,"Typical","RFn","Typical","BuiltIn",1998,2601,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",9842,914.351326,"Inside",51,"Regular",0,0,"None",NA,"Othr",0,5,"Two_Story_1945_and_Older","Residential_Low_Density","South_and_West_of_Iowa_State_University",0,"Above_Average","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,1611,"Pave",0,612,8,"AllPub",183,1921,1998,2008
161900,NA,4,"Duplex","Typical","No",2,0,"Typical",0,281,679,"ALQ","Rec","Y","Norm","Norm","Norm","SBrkr",121,"Typical","Typical","Stucco","Stucco",NA,"Good",2,960,"BrkTil",2,"Typ",480,2,"Typical","Unf","Typical","Detchd",1930,1920,2,"GasA","Excellent","Two_and_Half_Unf",2,"Lvl","Gtl",7804,725.015012,"Inside",64,"Regular",0,0,"None",NA,"Othr",0,7,"Duplex_All_Styles_and_Ages","Residential_Low_Density","South_and_West_of_Iowa_State_University",0,"Good","Above_Average","Paved",0,NA,"CompShg","Gable","Abnorml","WD ",0,960,"Pave",0,960,10,"AllPub",248,1930,1950,2008
145000,NA,2,"OneFam","Typical","No",1,0,"Typical",265,379,0,"BLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Wd Sdng","Wd Sdng","Minimum_Privacy","Good",1,672,"BrkTil",1,"Typ",369,1,"Typical","Unf","Typical","Detchd",2001,1316,0,"GasA","Excellent","Two_Story",1,"Bnk","Gtl",8969,833.247007,"Inside",66,"Regular",0,0,"None",NA,"Othr",0,7,"Two_Story_1945_and_Older","Residential_Low_Density","Crawford",0,"Above_Average","Above_Average","Partial_Pavement",0,NA,"CompShg","Gambrel","Normal","WD ",192,644,"Pave",0,644,6,"AllPub",0,1926,1950,2008
191000,NA,3,"OneFam","Typical","No",0,0,"Excellent",588,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","MetalSd","MetalSd",NA,"Good",1,1423,"BrkTil",2,"Min1",672,2,"Typical","Fin","Typical","Detchd",1993,2555,0,"GasA","Fair","Two_and_Half_Fin",1,"Bnk","Mod",11526,1070.799978,"Inside",79,"Slightly_Irregular",384,0,"None",NA,"Othr",0,9,"Two_Story_1945_and_Older","Residential_Low_Density","Crawford",0,"Good","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,748,"Pave",0,588,11,"AllPub",431,1922,1994,2008
177000,NA,4,"OneFam","Typical","No",0,0,"Good",840,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",160,"Typical","Typical","Wd Sdng","Plywood",NA,NA,0,840,"BrkTil",2,"Typ",308,1,"Typical","Unf","Typical","Attchd",1960,1680,0,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",15576,1447.057128,"Inside",63,"Regular",0,0,"None",NA,"Othr",0,3,"Two_Story_1945_and_Older","Residential_Low_Density","Crawford",0,"Good","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,840,"Pave",0,840,8,"AllPub",0,1915,1976,2008
147500,NA,3,"OneFam","Typical","No",0,0,"Good",676,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Wd Sdng","Wd Shng",NA,NA,0,676,"BrkTil",1,"Typ",400,2,"Typical","Unf","Typical","Detchd",1994,1264,0,"GasA","Excellent","One_and_Half_Fin",1,"Lvl","Gtl",15564,1445.942292,"Inside",63,"Regular",0,0,"None","Shed","Othr",400,1,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density","Crawford",0,"Above_Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,588,"Pave",0,676,6,"AllPub",424,1914,1995,2008
91000,NA,2,"OneFam","Typical","Mn",0,0,"Good",384,384,0,"Rec","Unf","N","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Wd Sdng","Wd Sdng",NA,NA,0,790,"BrkTil",1,"Typ",160,1,"Typical","Unf","Fair","Detchd",1925,790,0,"GasA","Typical","One_Story",1,"Bnk","Gtl",6292,584.545676,"Inside",52,"Regular",0,0,"None",NA,"Othr",0,4,"One_Story_1945_and_Older","Residential_Low_Density","South_and_West_of_Iowa_State_University",141,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,768,4,"AllPub",0,1930,1950,2008
231000,NA,3,"OneFam","Typical","No",1,0,"Fair",392,406,0,"ALQ","Unf","Y","Norm","Norm","Norm","SBrkr",41,"Good","Good","Stucco","Stucco","Good_Privacy","Good",1,798,"PConc",2,"Typ",180,1,"Typical","Unf","Typical","Detchd",1925,1512,0,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",7609,706.898927,"Corner",54,"Regular",0,0,"None",NA,"Othr",0,6,"Two_Story_1945_and_Older","Residential_Low_Density","Crawford",16,"Excellent","Very_Good","Partial_Pavement",0,NA,"CompShg","Gable","Normal","WD ",0,714,"Pave",0,798,7,"AllPub",85,1925,1997,2008
115000,NA,3,"OneFam","Typical","No",0,0,"Typical",1064,0,0,"Unf","Unf","Y","Norm","Norm","Norm","FuseA",0,"Typical","Typical","MetalSd","MetalSd",NA,NA,0,1166,"BrkTil",1,"Maj2",240,1,"Typical","Unf","Typical","Detchd",1936,1639,0,"GasA","Excellent","One_and_Half_Fin",1,"Lvl","Gtl",10480,973.62344,"Inside",51,"Regular",473,0,"None",NA,"Othr",0,3,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density","South_and_West_of_Iowa_State_University",0,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1064,6,"AllPub",0,1936,1950,2008
138000,NA,4,"OneFam","Typical","No",0,0,"Typical",784,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Wd Sdng","Plywood",NA,"Good",1,819,"BrkTil",1,"Typ",599,2,"Typical","Unf","Typical","Attchd",1980,1603,0,"GasA","Typical","Two_Story",1,"HLS","Gtl",9650,896.51395,"Corner",NA,"Slightly_Irregular",0,0,"None",NA,"Othr",0,6,"Two_Story_1945_and_Older","Residential_Low_Density","Crawford",217,"Fair","Above_Average","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,784,"Pave",0,784,7,"AllPub",0,1923,1950,2008
149000,NA,3,"OneFam","Typical","No",0,0,"Good",776,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",112,"Fair","Typical","Stucco","Wd Shng","Minimum_Privacy","Good",1,851,"BrkTil",1,"Typ",270,1,"Typical","RFn","Typical","Attchd",1931,1502,1,"GasA","Typical","Two_Story",1,"HLS","Mod",7200,668.9016,"Inside",60,"Regular",0,0,"None",NA,"Othr",0,2,"Two_Story_1945_and_Older","Residential_Low_Density","Crawford",0,"Above_Average","Good","Partial_Pavement",0,NA,"CompShg","Gable","Normal","WD ",0,651,"Pave",0,776,6,"AllPub",0,1931,2000,2008
188700,NA,3,"OneFam","Typical","No",0,0,"Typical",389,326,0,"LwQ","Unf","Y","Norm","Norm","Norm","FuseA",0,"Typical","Typical","Stucco","Stucco",NA,"Good",1,849,"CBlock",1,"Typ",240,1,"Typical","Unf","Typical","Detchd",1939,1660,1,"GasA","Fair","Two_Story",1,"HLS","Mod",11988,1113.721164,"Inside",74,"Slightly_Irregular",0,0,"None",NA,"Othr",0,8,"Two_Story_1945_and_Older","Residential_Low_Density","Crawford",0,"Good","Above_Average","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,811,"Pave",0,715,6,"AllPub",0,1934,1995,2008
